GPSTime,X-ECEF,Y-ECEF,Z-ECEF,VX-ECEF,VY-ECEF,VZ-ECEF
372788.090000,3509510.766150,778876.687709,5250950.649618,1.239056,-4.512050,-0.203808
372788.100000,3509510.778541,778876.642587,5250950.647580,1.239107,-4.512463,-0.203732
372788.110000,3509510.790932,778876.597460,5250950.645543,1.239216,-4.512970,-0.203618
372788.120000,3509510.803324,778876.552328,5250950.643506,1.239177,-4.513367,-0.203766
372788.130000,3509510.815716,778876.507192,5250950.641468,1.239190,-4.513826,-0.203785
372788.140000,3509510.828109,778876.462052,5250950.639431,1.239381,-4.514255,-0.203743
372788.150000,3509510.840503,778876.416908,5250950.637393,1.239407,-4.514499,-0.203824
372788.160000,3509510.852897,778876.371761,5250950.635354,1.239497,-4.514957,-0.203882
372788.170000,3509510.865292,778876.326608,5250950.633316,1.239551,-4.515446,-0.203833
372788.180000,3509510.877688,778876.281452,5250950.631277,1.239594,-4.515773,-0.203870
372788.190000,3509510.890084,778876.236293,5250950.629238,1.239647,-4.516188,-0.203926
372788.200000,3509510.902482,778876.191129,5250950.627199,1.239886,-4.516581,-0.203897
372788.210000,3509510.914882,778876.145961,5250950.625160,1.240006,-4.516910,-0.203896
372788.220000,3509510.927282,778876.100790,5250950.623121,1.240000,-4.517308,-0.203945
372788.230000,3509510.939683,778876.055615,5250950.621082,1.240219,-4.517790,-0.203844
372788.240000,3509510.952085,778876.010435,5250950.619044,1.240290,-4.518163,-0.203797
372788.250000,3509510.964488,778875.965252,5250950.617006,1.240199,-4.518520,-0.203824
372788.260000,3509510.976890,778875.920064,5250950.614968,1.240246,-4.518959,-0.203741
372788.270000,3509510.989293,778875.874873,5250950.612931,1.240325,-4.519342,-0.203668
372788.280000,3509511.001696,778875.829677,5250950.610894,1.240389,-4.519693,-0.203725
372788.290000,3509511.014101,778875.784478,5250950.608857,1.240474,-4.520199,-0.203646
372788.300000,3509511.026506,778875.739274,5250950.606821,1.240587,-4.520619,-0.203643
372788.310000,3509511.038912,778875.694066,5250950.604784,1.240617,-4.520995,-0.203712
372788.320000,3509511.051319,778875.648853,5250950.602747,1.240750,-4.521494,-0.203754
372788.330000,3509511.063727,778875.603636,5250950.600709,1.240986,-4.521928,-0.203769
372788.340000,3509511.076138,778875.558415,5250950.598671,1.241116,-4.522275,-0.203842
372788.350000,3509511.088550,778875.513190,5250950.596632,1.241246,-4.522728,-0.203903
372788.360000,3509511.100963,778875.467961,5250950.594593,1.241425,-4.523112,-0.203904
372788.370000,3509511.113378,778875.422728,5250950.592554,1.241463,-4.523417,-0.203818
372788.380000,3509511.125792,778875.377492,5250950.590516,1.241440,-4.523909,-0.203919
372788.390000,3509511.138207,778875.332251,5250950.588477,1.241637,-4.524311,-0.203882
372788.400000,3509511.150624,778875.287006,5250950.586438,1.241713,-4.524685,-0.203878
372788.410000,3509511.163042,778875.241756,5250950.584399,1.241753,-4.525211,-0.203948
372788.420000,3509511.175460,778875.196502,5250950.582359,1.241948,-4.525591,-0.203930
372788.430000,3509511.187880,778875.151245,5250950.580320,1.242073,-4.525814,-0.203948
372788.440000,3509511.200301,778875.105985,5250950.578280,1.242062,-4.526247,-0.203980
372788.450000,3509511.212722,778875.060720,5250950.576241,1.242126,-4.526701,-0.203911
372788.460000,3509511.225143,778875.015451,5250950.574202,1.242219,-4.527067,-0.203930
372788.470000,3509511.237566,778874.970178,5250950.572162,1.242351,-4.527516,-0.204023
372788.480000,3509511.249990,778874.924901,5250950.570122,1.242437,-4.527994,-0.203997
372788.490000,3509511.262415,778874.879619,5250950.568082,1.242524,-4.528333,-0.204067
372788.500000,3509511.274840,778874.834333,5250950.566041,1.242544,-4.528850,-0.204125
372788.510000,3509511.287267,778874.789043,5250950.563999,1.242718,-4.529216,-0.204112
372788.520000,3509511.299694,778874.743749,5250950.561958,1.242823,-4.529509,-0.204131
372788.530000,3509511.312123,778874.698452,5250950.559916,1.242849,-4.529915,-0.204219
372788.540000,3509511.324552,778874.653151,5250950.557875,1.242961,-4.530351,-0.204117
372788.550000,3509511.336982,778874.607846,5250950.555834,1.243106,-4.530704,-0.204076
372788.560000,3509511.349413,778874.562536,5250950.553792,1.243084,-4.531142,-0.204218
372788.570000,3509511.361845,778874.517222,5250950.551750,1.243258,-4.531743,-0.204160
372788.580000,3509511.374278,778874.471903,5250950.549709,1.243326,-4.532120,-0.204181
372788.590000,3509511.386711,778874.426579,5250950.547667,1.243422,-4.532576,-0.204249
372788.600000,3509511.399146,778874.381252,5250950.545624,1.243545,-4.532930,-0.204254
372788.610000,3509511.411583,778874.335920,5250950.543582,1.243700,-4.533360,-0.204139
372788.620000,3509511.424020,778874.290584,5250950.541540,1.243691,-4.533871,-0.204262
372788.630000,3509511.436457,778874.245243,5250950.539498,1.243743,-4.534292,-0.204194
372788.640000,3509511.448895,778874.199898,5250950.537456,1.243878,-4.534757,-0.204148
372788.650000,3509511.461333,778874.154549,5250950.535414,1.243843,-4.535088,-0.204214
372788.660000,3509511.473773,778874.109196,5250950.533373,1.243989,-4.535464,-0.204153
372788.670000,3509511.486213,778874.063840,5250950.531331,1.244121,-4.535766,-0.204076
372788.680000,3509511.498654,778874.018480,5250950.529290,1.244160,-4.536151,-0.204111
372788.690000,3509511.511096,778873.973117,5250950.527249,1.244194,-4.536496,-0.204135
372788.700000,3509511.523539,778873.927750,5250950.525208,1.244375,-4.536862,-0.204052
372788.710000,3509511.535983,778873.882380,5250950.523167,1.244463,-4.537254,-0.204146
372788.720000,3509511.548428,778873.837005,5250950.521126,1.244521,-4.537681,-0.204169
372788.730000,3509511.560874,778873.791626,5250950.519084,1.244650,-4.538127,-0.204130
372788.740000,3509511.573321,778873.746242,5250950.517043,1.244748,-4.538641,-0.204208
372788.750000,3509511.585769,778873.700853,5250950.515000,1.244905,-4.539200,-0.204268
372788.760000,3509511.598219,778873.655459,5250950.512958,1.245032,-4.539578,-0.204176
372788.770000,3509511.610670,778873.610061,5250950.510917,1.245126,-4.539954,-0.204101
372788.780000,3509511.623121,778873.564659,5250950.508875,1.245138,-4.540498,-0.204172
372788.790000,3509511.635573,778873.519252,5250950.506834,1.245328,-4.540980,-0.204135
372788.800000,3509511.648027,778873.473840,5250950.504792,1.245387,-4.541271,-0.204092
372788.810000,3509511.660481,778873.428425,5250950.502752,1.245426,-4.541791,-0.204097
372788.820000,3509511.672936,778873.383005,5250950.500711,1.245620,-4.542241,-0.203997
372788.830000,3509511.685393,778873.337581,5250950.498671,1.245700,-4.542617,-0.204048
372788.840000,3509511.697850,778873.292152,5250950.496630,1.245731,-4.543077,-0.204166
372788.850000,3509511.710308,778873.246719,5250950.494589,1.245756,-4.543524,-0.204059
372788.860000,3509511.722766,778873.201282,5250950.492548,1.245875,-4.543812,-0.204041
372788.870000,3509511.735224,778873.155842,5250950.490508,1.245856,-4.544267,-0.204068
372788.880000,3509511.747684,778873.110397,5250950.488467,1.246056,-4.544815,-0.204111
372788.890000,3509511.760145,778873.064947,5250950.486425,1.246194,-4.545141,-0.204206
372788.900000,3509511.772608,778873.019493,5250950.484383,1.246321,-4.545623,-0.204178
372788.910000,3509511.785072,778872.974034,5250950.482342,1.246510,-4.546155,-0.204092
372788.920000,3509511.797538,778872.928571,5250950.480301,1.246657,-4.546544,-0.203991
372788.930000,3509511.810005,778872.883103,5250950.478261,1.246765,-4.547003,-0.204010
372788.940000,3509511.822472,778872.837631,5250950.476222,1.246744,-4.547489,-0.203966
372788.950000,3509511.834940,778872.792154,5250950.474182,1.246880,-4.547887,-0.203886
372788.960000,3509511.847410,778872.746673,5250950.472143,1.246938,-4.548196,-0.203998
372788.970000,3509511.859879,778872.701189,5250950.470103,1.246987,-4.548602,-0.203983
372788.980000,3509511.872350,778872.655701,5250950.468063,1.247218,-4.549018,-0.204028
372788.990000,3509511.884823,778872.610210,5250950.466022,1.247339,-4.549299,-0.204070
372789.000000,3509511.897297,778872.564715,5250950.463982,1.247439,-4.549695,-0.204036
372789.010000,3509511.909772,778872.519216,5250950.461942,1.247613,-4.550112,-0.203949
372789.020000,3509511.922249,778872.473712,5250950.459903,1.247718,-4.550497,-0.203928
372789.030000,3509511.934726,778872.428205,5250950.457863,1.247722,-4.550955,-0.203953
372789.040000,3509511.947204,778872.382694,5250950.455824,1.247879,-4.551302,-0.203904
372789.050000,3509511.959683,778872.337179,5250950.453784,1.247972,-4.551603,-0.203998
372789.060000,3509511.972163,778872.291661,5250950.451744,1.248043,-4.552050,-0.203996
372789.070000,3509511.984645,778872.246139,5250950.449704,1.248189,-4.552462,-0.204000
372789.080000,3509511.997127,778872.200613,5250950.447664,1.248288,-4.552705,-0.204006
372789.090000,3509512.009610,778872.155084,5250950.445624,1.248326,-4.553108,-0.204111
372789.100000,3509512.022094,778872.109550,5250950.443583,1.248486,-4.553549,-0.204059
372789.110000,3509512.034580,778872.064013,5250950.441543,1.248644,-4.553889,-0.203990
372789.120000,3509512.047067,778872.018472,5250950.439503,1.248727,-4.554336,-0.204040
372789.130000,3509512.059554,778871.972926,5250950.437462,1.248778,-4.554870,-0.204016
372789.140000,3509512.072042,778871.927375,5250950.435422,1.248853,-4.555321,-0.203987
372789.150000,3509512.084531,778871.881820,5250950.433382,1.248955,-4.555711,-0.204064
372789.160000,3509512.097021,778871.836261,5250950.431341,1.249093,-4.556176,-0.204189
372789.170000,3509512.109513,778871.790697,5250950.429299,1.249255,-4.556585,-0.204218
372789.180000,3509512.122006,778871.745129,5250950.427256,1.249278,-4.556987,-0.204234
372789.190000,3509512.134499,778871.699557,5250950.425214,1.249309,-4.557442,-0.204230
372789.200000,3509512.146993,778871.653980,5250950.423172,1.249529,-4.557844,-0.204155
372789.210000,3509512.159489,778871.608400,5250950.421131,1.249615,-4.558178,-0.204160
372789.220000,3509512.171985,778871.562816,5250950.419089,1.249665,-4.558589,-0.204237
372789.230000,3509512.184483,778871.517228,5250950.417046,1.249914,-4.559082,-0.204235
372789.240000,3509512.196983,778871.471635,5250950.415003,1.250052,-4.559472,-0.204336
372789.250000,3509512.209484,778871.426039,5250950.412960,1.250142,-4.559859,-0.204318
372789.260000,3509512.221986,778871.380437,5250950.410917,1.250361,-4.560419,-0.204298
372789.270000,3509512.234490,778871.334831,5250950.408873,1.250435,-4.560817,-0.204433
372789.280000,3509512.246995,778871.289221,5250950.406829,1.250506,-4.561165,-0.204539
372789.290000,3509512.259501,778871.243607,5250950.404784,1.250664,-4.561650,-0.204482
372789.300000,3509512.272009,778871.197988,5250950.402739,1.250896,-4.562152,-0.204406
372789.310000,3509512.284518,778871.152365,5250950.400695,1.250975,-4.562534,-0.204486
372789.320000,3509512.297028,778871.106737,5250950.398650,1.251031,-4.562993,-0.204503
372789.330000,3509512.309539,778871.061104,5250950.396604,1.251226,-4.563494,-0.204553
372789.340000,3509512.322052,778871.015468,5250950.394559,1.251270,-4.563823,-0.204600
372789.350000,3509512.334565,778870.969827,5250950.392512,1.251311,-4.564355,-0.204674
372789.360000,3509512.347079,778870.924181,5250950.390466,1.251531,-4.564786,-0.204647
372789.370000,3509512.359595,778870.878532,5250950.388419,1.251659,-4.565068,-0.204768
372789.380000,3509512.372112,778870.832879,5250950.386371,1.251739,-4.565479,-0.204831
372789.390000,3509512.384630,778870.787223,5250950.384323,1.251910,-4.565774,-0.204720
372789.400000,3509512.397150,778870.741564,5250950.382276,1.252054,-4.566116,-0.204641
372789.410000,3509512.409671,778870.695901,5250950.380229,1.252071,-4.566429,-0.204666
372789.420000,3509512.422192,778870.650235,5250950.378183,1.252249,-4.566838,-0.204601
372789.430000,3509512.434715,778870.604564,5250950.376137,1.252409,-4.567190,-0.204689
372789.440000,3509512.447239,778870.558891,5250950.374090,1.252389,-4.567569,-0.204731
372789.450000,3509512.459764,778870.513212,5250950.372043,1.252614,-4.568065,-0.204642
372789.460000,3509512.472291,778870.467529,5250950.369996,1.252738,-4.568542,-0.204655
372789.470000,3509512.484819,778870.421842,5250950.367949,1.252766,-4.568901,-0.204795
372789.480000,3509512.497347,778870.376151,5250950.365901,1.252951,-4.569316,-0.204764
372789.490000,3509512.509878,778870.330456,5250950.363854,1.253113,-4.569693,-0.204644
372789.500000,3509512.522409,778870.284757,5250950.361807,1.253228,-4.570112,-0.204765
372789.510000,3509512.534942,778870.239053,5250950.359759,1.253314,-4.570662,-0.204794
372789.520000,3509512.547476,778870.193344,5250950.357711,1.253435,-4.571176,-0.204795
372789.530000,3509512.560010,778870.147630,5250950.355663,1.253463,-4.571624,-0.204859
372789.540000,3509512.572545,778870.101912,5250950.353614,1.253453,-4.572067,-0.204866
372789.550000,3509512.585080,778870.056188,5250950.351566,1.253548,-4.572545,-0.204841
372789.560000,3509512.597615,778870.010462,5250950.349518,1.253519,-4.572783,-0.204840
372789.570000,3509512.610151,778869.964731,5250950.347469,1.253547,-4.573339,-0.204822
372789.580000,3509512.622687,778869.918996,5250950.345421,1.253750,-4.573758,-0.204854
372789.590000,3509512.635225,778869.873256,5250950.343372,1.253938,-4.574163,-0.204830
372789.600000,3509512.647765,778869.827513,5250950.341324,1.254005,-4.574531,-0.204911
372789.610000,3509512.660305,778869.781765,5250950.339275,1.254047,-4.574945,-0.204911
372789.620000,3509512.672846,778869.736013,5250950.337225,1.254159,-4.575462,-0.204975
372789.630000,3509512.685388,778869.690257,5250950.335175,1.254140,-4.575847,-0.204981
372789.640000,3509512.697930,778869.644496,5250950.333125,1.254316,-4.576355,-0.204998
372789.650000,3509512.710474,778869.598730,5250950.331076,1.254530,-4.576789,-0.204992
372789.660000,3509512.723020,778869.552960,5250950.329025,1.254581,-4.577156,-0.205098
372789.670000,3509512.735566,778869.507186,5250950.326974,1.254699,-4.577629,-0.205089
372789.680000,3509512.748114,778869.461408,5250950.324923,1.254852,-4.578024,-0.205112
372789.690000,3509512.760663,778869.415626,5250950.322872,1.254953,-4.578442,-0.205187
372789.700000,3509512.773213,778869.369839,5250950.320820,1.254995,-4.578854,-0.205087
372789.710000,3509512.785763,778869.324048,5250950.318770,1.255072,-4.579304,-0.205001
372789.720000,3509512.798314,778869.278253,5250950.316719,1.255164,-4.579699,-0.205125
372789.730000,3509512.810867,778869.232454,5250950.314668,1.255386,-4.580162,-0.205151
372789.740000,3509512.823422,778869.186650,5250950.312617,1.255647,-4.580605,-0.205035
372789.750000,3509512.835979,778869.140843,5250950.310566,1.255627,-4.580820,-0.205084
372789.760000,3509512.848535,778869.095033,5250950.308515,1.255676,-4.581246,-0.205143
372789.770000,3509512.861093,778869.049218,5250950.306464,1.255876,-4.581777,-0.205113
372789.780000,3509512.873653,778869.003398,5250950.304412,1.256030,-4.582163,-0.205269
372789.790000,3509512.886213,778868.957574,5250950.302359,1.256149,-4.582625,-0.205376
372789.800000,3509512.898776,778868.911746,5250950.300305,1.256316,-4.583056,-0.205311
372789.810000,3509512.911340,778868.865913,5250950.298252,1.256456,-4.583396,-0.205302
372789.820000,3509512.923904,778868.820078,5250950.296199,1.256465,-4.583730,-0.205291
372789.830000,3509512.936470,778868.774238,5250950.294147,1.256694,-4.584208,-0.205197
372789.840000,3509512.949038,778868.728395,5250950.292095,1.256859,-4.584512,-0.205145
372789.850000,3509512.961607,778868.682547,5250950.290043,1.256938,-4.585032,-0.205238
372789.860000,3509512.974177,778868.636694,5250950.287991,1.257104,-4.585609,-0.205260
372789.870000,3509512.986749,778868.590836,5250950.285938,1.257309,-4.585906,-0.205338
372789.880000,3509512.999323,778868.544975,5250950.283884,1.257385,-4.586336,-0.205464
372789.890000,3509513.011897,778868.499109,5250950.281829,1.257523,-4.586845,-0.205420
372789.900000,3509513.024473,778868.453238,5250950.279775,1.257686,-4.587261,-0.205429
372789.910000,3509513.037051,778868.407364,5250950.277721,1.257821,-4.587644,-0.205472
372789.920000,3509513.049629,778868.361485,5250950.275666,1.257881,-4.588214,-0.205496
372789.930000,3509513.062208,778868.315600,5250950.273611,1.257952,-4.588638,-0.205470
372789.940000,3509513.074788,778868.269712,5250950.271556,1.258055,-4.588987,-0.205457
372789.950000,3509513.087369,778868.223819,5250950.269502,1.258164,-4.589586,-0.205436
372789.960000,3509513.099952,778868.177921,5250950.267448,1.258370,-4.589995,-0.205376
372789.970000,3509513.112536,778868.132020,5250950.265394,1.258419,-4.590350,-0.205350
372789.980000,3509513.125121,778868.086114,5250950.263341,1.258487,-4.590890,-0.205292
372789.990000,3509513.137707,778868.040202,5250950.261289,1.258763,-4.591427,-0.205147
372790.000000,3509513.150295,778867.994286,5250950.259237,1.258799,-4.591757,-0.205147
372790.010000,3509513.162884,778867.948366,5250950.257186,1.258970,-4.592277,-0.205168
372790.020000,3509513.175474,778867.902441,5250950.255134,1.259104,-4.592664,-0.205136
372790.030000,3509513.188066,778867.856513,5250950.253083,1.259255,-4.592945,-0.205109
372790.040000,3509513.200659,778867.810581,5250950.251032,1.259318,-4.593421,-0.205141
372790.050000,3509513.213252,778867.764644,5250950.248981,1.259468,-4.593974,-0.205082
372790.060000,3509513.225847,778867.718702,5250950.246930,1.259532,-4.594392,-0.205092
372790.070000,3509513.238442,778867.672757,5250950.244878,1.259437,-4.594662,-0.205250
372790.080000,3509513.251037,778867.626808,5250950.242825,1.259501,-4.595118,-0.205295
372790.090000,3509513.263632,778867.580855,5250950.240772,1.259540,-4.595466,-0.205272
372790.100000,3509513.276228,778867.534899,5250950.238719,1.259587,-4.595868,-0.205343
372790.110000,3509513.288824,778867.488937,5250950.236667,1.259668,-4.596399,-0.205209
372790.120000,3509513.301422,778867.442972,5250950.234614,1.259877,-4.596730,-0.205250
372790.130000,3509513.314021,778867.397002,5250950.232561,1.259862,-4.597160,-0.205340
372790.140000,3509513.326620,778867.351028,5250950.230508,1.259947,-4.597603,-0.205282
372790.150000,3509513.339220,778867.305050,5250950.228456,1.260048,-4.598063,-0.205228
372790.160000,3509513.351820,778867.259067,5250950.226403,1.260071,-4.598477,-0.205325
372790.170000,3509513.364421,778867.213081,5250950.224350,1.260160,-4.598843,-0.205326
372790.180000,3509513.377024,778867.167090,5250950.222297,1.260327,-4.599251,-0.205234
372790.190000,3509513.389628,778867.121096,5250950.220245,1.260448,-4.599669,-0.205228
372790.200000,3509513.402233,778867.075096,5250950.218192,1.260524,-4.600204,-0.205295
372790.210000,3509513.414838,778867.029092,5250950.216139,1.260666,-4.600709,-0.205228
372790.220000,3509513.427445,778866.983083,5250950.214087,1.260735,-4.601121,-0.205204
372790.230000,3509513.440053,778866.937069,5250950.212035,1.260715,-4.601596,-0.205261
372790.240000,3509513.452661,778866.891051,5250950.209983,1.260905,-4.602087,-0.205138
372790.250000,3509513.465270,778866.845028,5250950.207932,1.260961,-4.602380,-0.205092
372790.260000,3509513.477880,778866.799002,5250950.205881,1.260988,-4.602941,-0.205143
372790.270000,3509513.490490,778866.752970,5250950.203830,1.261116,-4.603389,-0.205041
372790.280000,3509513.503102,778866.706934,5250950.201779,1.261140,-4.603841,-0.205070
372790.290000,3509513.515713,778866.660893,5250950.199728,1.261149,-4.604319,-0.205139
372790.300000,3509513.528325,778866.614848,5250950.197677,1.261326,-4.604794,-0.205115
372790.310000,3509513.540940,778866.568798,5250950.195625,1.261520,-4.605037,-0.205189
372790.320000,3509513.553555,778866.522746,5250950.193573,1.261595,-4.605429,-0.205242
372790.330000,3509513.566172,778866.476689,5250950.191521,1.261690,-4.605985,-0.205223
372790.340000,3509513.578789,778866.430627,5250950.189468,1.261835,-4.606424,-0.205234
372790.350000,3509513.591408,778866.384561,5250950.187416,1.261872,-4.606839,-0.205315
372790.360000,3509513.604027,778866.338490,5250950.185363,1.261965,-4.607315,-0.205271
372790.370000,3509513.616647,778866.292415,5250950.183310,1.262115,-4.607745,-0.205287
372790.380000,3509513.629269,778866.246335,5250950.181257,1.262180,-4.608177,-0.205392
372790.390000,3509513.641891,778866.200251,5250950.179203,1.262225,-4.608639,-0.205379
372790.400000,3509513.654514,778866.154163,5250950.177149,1.262425,-4.609036,-0.205273
372790.410000,3509513.667139,778866.108070,5250950.175097,1.262482,-4.609473,-0.205307
372790.420000,3509513.679764,778866.061972,5250950.173043,1.262598,-4.610077,-0.205339
372790.430000,3509513.692391,778866.015870,5250950.170991,1.262827,-4.610448,-0.205226
372790.440000,3509513.705020,778865.969763,5250950.168939,1.262876,-4.610795,-0.205172
372790.450000,3509513.717649,778865.923653,5250950.166887,1.262954,-4.611314,-0.205155
372790.460000,3509513.730279,778865.877538,5250950.164836,1.263137,-4.611681,-0.205112
372790.470000,3509513.742911,778865.831419,5250950.162784,1.263278,-4.612080,-0.205139
372790.480000,3509513.755545,778865.785296,5250950.160733,1.263344,-4.612558,-0.205177
372790.490000,3509513.768179,778865.739168,5250950.158681,1.263552,-4.612982,-0.205217
372790.500000,3509513.780815,778865.693036,5250950.156629,1.263609,-4.613422,-0.205163
372790.510000,3509513.793451,778865.646899,5250950.154577,1.263620,-4.613925,-0.205163
372790.520000,3509513.806088,778865.600758,5250950.152526,1.263702,-4.614410,-0.205159
372790.530000,3509513.818725,778865.554612,5250950.150474,1.263829,-4.614796,-0.205148
372790.540000,3509513.831364,778865.508461,5250950.148422,1.263900,-4.615267,-0.205234
372790.550000,3509513.844003,778865.462307,5250950.146370,1.263967,-4.615684,-0.205238
372790.560000,3509513.856643,778865.416148,5250950.144318,1.264072,-4.615975,-0.205214
372790.570000,3509513.869284,778865.369986,5250950.142265,1.264037,-4.616463,-0.205245
372790.580000,3509513.881925,778865.323819,5250950.140213,1.264150,-4.616980,-0.205258
372790.590000,3509513.894567,778865.277647,5250950.138160,1.264321,-4.617351,-0.205215
372790.600000,3509513.907211,778865.231471,5250950.136108,1.264362,-4.617847,-0.205290
372790.610000,3509513.919855,778865.185290,5250950.134055,1.264415,-4.618361,-0.205296
372790.620000,3509513.932500,778865.139105,5250950.132002,1.264577,-4.618712,-0.205358
372790.630000,3509513.945146,778865.092916,5250950.129948,1.264698,-4.619012,-0.205356
372790.640000,3509513.957793,778865.046724,5250950.127894,1.264722,-4.619512,-0.205415
372790.650000,3509513.970441,778865.000526,5250950.125840,1.264826,-4.620023,-0.205457
372790.660000,3509513.983089,778864.954324,5250950.123785,1.264884,-4.620411,-0.205432
372790.670000,3509513.995738,778864.908118,5250950.121731,1.264889,-4.620851,-0.205526
372790.680000,3509514.008388,778864.861907,5250950.119675,1.265058,-4.621327,-0.205505
372790.690000,3509514.021039,778864.815691,5250950.117621,1.265192,-4.621706,-0.205460
372790.700000,3509514.033691,778864.769472,5250950.115566,1.265222,-4.622130,-0.205460
372790.710000,3509514.046344,778864.723249,5250950.113512,1.265423,-4.622617,-0.205345
372790.720000,3509514.058999,778864.677020,5250950.111459,1.265492,-4.623010,-0.205342
372790.730000,3509514.071654,778864.630788,5250950.109405,1.265506,-4.623533,-0.205381
372790.740000,3509514.084310,778864.584550,5250950.107351,1.265647,-4.624012,-0.205375
372790.750000,3509514.096967,778864.538308,5250950.105298,1.265854,-4.624342,-0.205354
372790.760000,3509514.109627,778864.492062,5250950.103243,1.266049,-4.624832,-0.205528
372790.770000,3509514.122288,778864.445811,5250950.101188,1.266200,-4.625358,-0.205548
372790.780000,3509514.134951,778864.399556,5250950.099133,1.266317,-4.625800,-0.205483
372790.790000,3509514.147614,778864.353296,5250950.097078,1.266270,-4.626111,-0.205499
372790.800000,3509514.160277,778864.307032,5250950.095023,1.266365,-4.626658,-0.205521
372790.810000,3509514.172942,778864.260764,5250950.092968,1.266591,-4.627046,-0.205478
372790.820000,3509514.185607,778864.214492,5250950.090912,1.266594,-4.627335,-0.205558
372790.830000,3509514.198274,778864.168216,5250950.088857,1.266664,-4.627790,-0.205572
372790.840000,3509514.210941,778864.121936,5250950.086801,1.266708,-4.628227,-0.205514
372790.850000,3509514.223608,778864.075652,5250950.084746,1.266783,-4.628608,-0.205499
372790.860000,3509514.236276,778864.029364,5250950.082691,1.266870,-4.628973,-0.205582
372790.870000,3509514.248946,778863.983072,5250950.080635,1.267068,-4.629374,-0.205575
372790.880000,3509514.261618,778863.936777,5250950.078579,1.267230,-4.629721,-0.205613
372790.890000,3509514.274291,778863.890478,5250950.076523,1.267398,-4.630126,-0.205703
372790.900000,3509514.286966,778863.844174,5250950.074465,1.267588,-4.630663,-0.205722
372790.910000,3509514.299642,778863.797865,5250950.072408,1.267655,-4.631022,-0.205823
372790.920000,3509514.312319,778863.751553,5250950.070349,1.267706,-4.631473,-0.205986
372790.930000,3509514.324997,778863.705235,5250950.068289,1.267907,-4.632031,-0.205918
372790.940000,3509514.337676,778863.658913,5250950.066230,1.268050,-4.632476,-0.205944
372790.950000,3509514.350357,778863.612585,5250950.064170,1.268060,-4.632979,-0.206063
372790.960000,3509514.363038,778863.566253,5250950.062109,1.268166,-4.633485,-0.206081
372790.970000,3509514.375720,778863.519916,5250950.060048,1.268202,-4.633870,-0.206117
372790.980000,3509514.388402,778863.473576,5250950.057987,1.268240,-4.634258,-0.206189
372790.990000,3509514.401085,778863.427231,5250950.055925,1.268332,-4.634733,-0.206110
372791.000000,3509514.413769,778863.380882,5250950.053864,1.268450,-4.635067,-0.206053
372791.010000,3509514.426454,778863.334529,5250950.051803,1.268525,-4.635443,-0.206118
372791.020000,3509514.439140,778863.288172,5250950.049742,1.268632,-4.635972,-0.206120
372791.030000,3509514.451826,778863.241810,5250950.047681,1.268684,-4.636404,-0.206037
372791.040000,3509514.464513,778863.195444,5250950.045621,1.268633,-4.636782,-0.206005
372791.050000,3509514.477200,778863.149074,5250950.043561,1.268720,-4.637233,-0.206014
372791.060000,3509514.489888,778863.102700,5250950.041501,1.268963,-4.637567,-0.205974
372791.070000,3509514.502578,778863.056322,5250950.039441,1.269027,-4.638019,-0.206019
372791.080000,3509514.515269,778863.009940,5250950.037381,1.269158,-4.638455,-0.206047
372791.090000,3509514.527961,778862.963553,5250950.035321,1.269296,-4.638971,-0.205998
372791.100000,3509514.540655,778862.917161,5250950.033260,1.269403,-4.639410,-0.206084
372791.110000,3509514.553349,778862.870764,5250950.031199,1.269491,-4.640042,-0.206088
372791.120000,3509514.566044,778862.824361,5250950.029139,1.269571,-4.640473,-0.206029
372791.130000,3509514.578740,778862.777954,5250950.027079,1.269610,-4.640907,-0.206016
372791.140000,3509514.591437,778862.731543,5250950.025018,1.269649,-4.641370,-0.206090
372791.150000,3509514.604134,778862.685127,5250950.022958,1.269794,-4.641849,-0.206008
372791.160000,3509514.616832,778862.638706,5250950.020897,1.269860,-4.642181,-0.206020
372791.170000,3509514.629531,778862.592282,5250950.018837,1.269975,-4.642622,-0.206128
372791.180000,3509514.642232,778862.545854,5250950.016776,1.270100,-4.643158,-0.206072
372791.190000,3509514.654933,778862.499420,5250950.014715,1.270249,-4.643496,-0.206066
372791.200000,3509514.667636,778862.452983,5250950.012654,1.270269,-4.643974,-0.206059
372791.210000,3509514.680339,778862.406540,5250950.010595,1.270417,-4.644562,-0.205919
372791.220000,3509514.693044,778862.360093,5250950.008536,1.270510,-4.644934,-0.205790
372791.230000,3509514.705749,778862.313641,5250950.006478,1.270419,-4.645327,-0.205846
372791.240000,3509514.718453,778862.267186,5250950.004420,1.270497,-4.645742,-0.205757
372791.250000,3509514.731159,778862.220727,5250950.002363,1.270606,-4.646137,-0.205698
372791.260000,3509514.743865,778862.174263,5250950.000305,1.270581,-4.646613,-0.205782
372791.270000,3509514.756571,778862.127795,5250949.998247,1.270613,-4.647023,-0.205772
372791.280000,3509514.769277,778862.081323,5250949.996190,1.270740,-4.647425,-0.205715
372791.290000,3509514.781985,778862.034847,5250949.994133,1.270790,-4.647766,-0.205688
372791.300000,3509514.794694,778861.988366,5250949.992076,1.270988,-4.648270,-0.205665
372791.310000,3509514.807405,778861.941882,5250949.990020,1.271144,-4.648641,-0.205559
372791.320000,3509514.820116,778861.895394,5250949.987964,1.271215,-4.649027,-0.205588
