GPSTime,X,Y,Z,VX,VY,VZ
373418.7999999523,3509420.3782017794,779164.0165646034,5250980.609055335,0.0372538493137951,-0.01581971838248819,-0.0998296638360543
373418.90000009537,3509420.3763224175,779164.0208890662,5250980.408356389,-0.034655217723334804,0.02245531415347557,0.02088092047051404
373419.0,3509420.3570091254,779164.0385068525,5250980.355579029,-0.022581655132852995,-0.008429695942368198,-0.06071208287748142
373419.09999990463,3509420.25988741,779164.147156162,5250980.3289269,0.029703474127647234,-0.0021935671124424516,0.08713119019782134
373419.2000000477,3509420.15968897,779164.175861374,5250980.211432833,-0.005439323589149307,-0.015215269539062604,-0.01978026025156865
373419.2999999523,3509420.096080885,779164.2404850007,5250980.141995064,-0.008067335847029206,-0.017441357033050053,-0.11063051445072958
373419.40000009537,3509420.0361914905,779164.2859933538,5250980.092798011,0.05552523777269531,0.018395118624056295,0.005975945345971567
373419.5,3509420.0579244196,779164.321708157,5250980.163627811,0.02688171420347261,-0.02275497690045114,0.0062670522251426775
373419.59999990463,3509420.05559989,779164.4127782754,5250980.125958567,0.019047336390299756,-0.03826392165175463,-0.08856986869272099
373419.7000000477,3509420.0212313007,779164.3931291087,5250980.074599988,0.04290151742833906,-0.0011772358232917668,-0.04343931203090001
373419.7999999523,3509419.9001867273,779164.3686026811,5250979.9006507555,0.06262492200227343,0.055906799085832404,0.09399140672014639
373419.90000009537,3509419.831622531,779164.339640211,5250979.866295463,0.00570440126760772,0.025160810799754074,0.04900834579169633
373420.0,3509419.7421507663,779164.3439153989,5250979.731821676,-0.036519686829014,-0.01836968618437851,-0.039588619801053326
373420.09999990463,3509419.748378617,779164.4041442289,5250979.628819377,-0.024542882413978218,0.00042498780880606546,-0.030098765779333903
373420.2000000477,3509419.834571799,779164.3966589705,5250979.538054147,-0.025209597779115626,-0.021016274259601175,-0.018300251293322134
373420.2999999523,3509419.821071157,779164.3940768797,5250979.557165542,0.01360603295307696,-0.010062930294772343,0.048725338826463016
373420.40000009537,3509419.7675061505,779164.3989559732,5250979.580214457,0.022314451043293253,0.04661576492635078,0.0941296265377165
373420.5,3509419.900538654,779164.3781608465,5250979.54577334,-0.03787710914219437,0.01657945965498442,-0.07833310180984476
373420.59999990463,3509419.9203848485,779164.3466396867,5250979.493635936,-0.025463009383492066,-0.02307759436471457,-0.11763664611291169
373420.7000000477,3509419.947028653,779164.3758567768,5250979.574325141,0.02674797376952339,-0.026373758869823405,0.000470702888749841
373420.7999999523,3509420.070754365,779164.4754824612,5250979.816053416,0.03177685502124842,-0.014273229149608824,0.01912090492919738
