GPSTime,X-ECEF,Y-ECEF,Z-ECEF,VX-ECEF,VY-ECEF,VZ-ECEF,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,gnss_used,gnss_outage
373423.21000004763,3509420.644675311,779164.5069239441,5250981.315611782,3.135759072197937e-05,-1.8845812469029032e-05,2.1460714519568435e-05,0.00026956449961274,-4.902858574219737e-05,0.007135459101199615,0.0012896975833061074,0.0014640338366634306,0.0042717951854286725,False,False
373423.22000004764,3509420.6446761983,779164.5069240738,5250981.315612373,0.00014609019677211483,4.47798206170725e-05,9.682453877616388e-05,0.00026956449961274,-4.902858574219737e-05,0.007135459101199615,0.0012896975833061074,0.0014640338366634306,0.0042717951854286725,False,False
373423.23000004765,3509420.6446775873,779164.5069247165,5250981.315613288,0.00013175087438741225,8.376155173263561e-05,8.63280157227178e-05,0.00026956449961274,-4.902858574219737e-05,0.007135459101199615,0.0012896975833061074,0.0014640338366634306,0.0042717951854286725,False,False
373423.24000004766,3509420.644678994,779164.5069254575,5250981.315614505,0.00014959696701472247,6.44437142636139e-05,0.000157002795038132,0.00026956449961274,-4.902858574219737e-05,0.007135459101199615,0.0012896975833061074,0.0014640338366634306,0.0042717951854286725,False,False
373423.2500000477,3509420.6446807487,779164.5069260573,5250981.315616081,0.0002013700021880136,5.550018842162467e-05,0.00015816263353153612,0.00026956449961274,-4.902858574219737e-05,0.007135459101199615,0.0012896975833061074,0.0014640338366634306,0.0042717951854286725,False,False
373423.2600000477,3509420.6446828744,779164.5069264312,5250981.315616939,0.00022373717398941576,1.928190282731365e-05,1.3613664926870339e-05,0.00026956449961274,-4.902858574219737e-05,0.007135459101199615,0.0012896975833061074,0.0014640338366634306,0.0042717951854286725,False,False
373423.27000004763,3509420.6446850663,779164.5069263247,5250981.315617253,0.00021463497238730596,-4.05772087217405e-05,4.918504227590212e-05,0.00026956449961274,-4.902858574219737e-05,0.007135459101199615,0.0012896975833061074,0.0014640338366634306,0.0042717951854286725,False,False
373423.28000004764,3509420.644687107,779164.5069258927,5250981.315617979,0.00019344016196199264,-4.583785282226276e-05,9.587813771980257e-05,0.00026956449961274,-4.902858574219737e-05,0.007135459101199615,0.0012896975833061074,0.0014640338366634306,0.0042717951854286725,False,False
373423.29000004765,3509420.644689338,779164.5069257114,5250981.31561835,0.0002527893796470155,9.575739907837889e-06,-2.1582355182282482e-05,0.00026956449961274,-4.902858574219737e-05,0.007135459101199615,0.0012896975833061074,0.0014640338366634306,0.0042717951854286725,False,False
373423.30000004766,3509420.6386475842,779164.5116854376,5250981.325846515,0.013700695450675008,-0.003329312571522693,-0.01126516318918569,0.00026953984587667855,-5.3887683988743114e-05,0.007135572706535474,0.0012897058096784171,0.0014640335169302397,0.004271794266201846,True,False
